2012-03-15,1331744400,29.9,19.6,24.3,35.2,19.6,24.9,20.2,79.1,0.6,100.0,4.17,rain,0.0,0.0,,14.4,78.1,1013.2,90.0,20.0,,,,05:52:53,1331765573,17:56:14,1331808974,0.75,"type_21, type_42",Variablecloud with rainpm.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-03-15
2012-03-16,1331830800,31.0,19.6,24.7,34.9,19.6,25.3,20.3,77.9,0.0,0.0,0.0,,0.0,0.0,,14.4,88.8,1011.7,63.7,20.0,,,,05:52:15,1331851935,17:56:17,1331895377,0.77,type_42,Variablecloud.,partly-cloudy-day,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-03-16
2012-03-17,1331917200,31.7,18.9,24.9,36.4,18.9,25.5,19.2,73.0,0.0,0.0,0.0,,0.0,0.0,,10.8,101.1,1011.2,45.5,20.0,,,,05:51:37,1331938297,17:56:21,1331981781,0.81,type_42,Variablecloud.,partly-cloudy-day,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-03-17
2012-03-18,1332003600,31.6,20.6,25.2,36.4,20.6,26.0,19.9,73.8,0.3,100.0,12.5,rain,0.0,0.0,,10.8,89.2,1011.6,56.4,20.0,,,,05:50:59,1332024659,17:56:24,1332068184,0.85,"type_21, type_42",Variablecloud with rainampm.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-03-18
2012-03-19,1332090000,31.1,20.0,25.1,35.2,20.0,25.8,19.8,73.7,0.0,0.0,0.0,,0.0,0.0,,10.8,60.7,1011.6,56.0,20.0,,,,05:50:20,1332111020,17:56:28,1332154588,0.88,type_42,Variablecloud.,partly-cloudy-day,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-03-19
2012-03-20,1332176400,30.9,20.9,24.7,35.4,20.9,25.4,20.9,80.0,6.5,100.0,33.33,rain,0.0,0.0,,7.2,203.5,1011.4,74.0,19.4,,,,05:49:42,1332197382,17:56:31,1332240991,0.92,"type_21, type_42",Variablecloud with raindefinite.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-03-20
2012-03-21,1332262800,26.9,20.3,23.1,30.1,20.3,23.3,21.4,90.2,5.5,100.0,50.0,rain,0.0,0.0,,7.4,69.4,1011.4,71.7,18.4,,,,05:49:03,1332283743,17:56:34,1332327394,0.95,"type_21, type_42",Variablecloud with rainallday.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-03-21
2012-03-22,1332349200,29.9,19.3,24.7,35.2,19.3,25.3,20.4,78.3,0.0,0.0,0.0,,0.0,0.0,,18.0,67.6,1011.1,47.5,20.0,,,,05:48:24,1332370104,17:56:37,1332413797,0.0,type_42,Variablecloud.,partly-cloudy-day,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-03-22
2012-03-23,1332435600,29.7,20.7,24.8,33.1,20.7,25.4,21.4,82.3,2.1,100.0,25.0,rain,0.0,0.0,,18.0,67.5,1011.7,56.3,20.0,,,,05:47:45,1332456465,17:56:39,1332500199,0.02,"type_21, type_42",Variablecloud with raindefinite.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-03-23
2012-03-24,1332522000,27.4,19.7,23.1,29.2,19.7,23.3,19.9,82.5,2.2,100.0,25.0,rain,0.0,0.0,,25.2,38.6,1013.7,88.4,20.0,,,,05:47:06,1332542826,17:56:42,1332586602,0.05,"type_21, type_42",Variablecloud with rainampm.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-03-24
2012-03-25,1332608400,28.1,18.3,22.5,30.3,18.3,22.6,18.4,78.1,0.5,100.0,20.83,rain,0.0,0.0,,28.8,33.3,1014.2,92.6,20.0,,,,05:46:27,1332629187,17:56:45,1332673005,0.09,"type_21, type_41",Overcast with rainampm.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-03-25
2012-03-26,1332694800,28.6,18.9,23.0,31.0,18.9,23.2,18.5,76.6,0.8,100.0,29.17,rain,0.0,0.0,,25.2,32.7,1014.5,93.6,20.0,,,,05:45:48,1332715548,17:56:48,1332759408,0.12,"type_21, type_41",Overcast with rainampm.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-03-26
2012-03-27,1332781200,29.4,19.1,23.3,31.7,19.1,23.6,18.6,75.6,0.8,100.0,20.83,rain,0.0,0.0,,28.8,29.2,1014.9,84.6,20.0,,,,05:45:10,1332801910,17:56:50,1332845810,0.15,"type_21, type_42",Variablecloud with rainampm.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-03-27
2012-03-28,1332867600,27.9,18.4,22.8,30.0,18.4,22.9,18.5,77.4,1.2,100.0,16.67,rain,0.0,0.0,,21.6,35.7,1014.8,86.7,20.0,,,,05:44:31,1332888271,17:56:53,1332932213,0.18,"type_21, type_42",Variablecloud with rainampm.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-03-28
2012-03-29,1332954000,28.2,18.0,23.1,31.1,18.0,23.4,18.9,78.2,0.2,100.0,8.33,rain,0.0,0.0,,21.6,38.2,1013.2,91.0,18.1,,,,05:43:52,1332974632,17:56:55,1333018615,0.22,"type_21, type_41",Overcast with rainpm.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-03-29
2012-03-30,1333040400,26.1,20.2,22.8,26.1,20.2,22.8,20.9,89.5,15.0,100.0,16.67,rain,0.0,0.0,,12.7,38.8,1011.9,99.5,13.5,,,,05:43:13,1333060993,17:56:58,1333105018,0.25,"type_21, type_41",Overcast with rainallday.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-03-30
2012-03-31,1333126800,25.7,20.5,22.3,25.7,20.5,22.3,21.3,93.9,83.1,100.0,16.67,rain,0.0,0.0,,21.6,34.2,1012.8,100.0,8.9,,,,05:42:35,1333147355,17:57:01,1333191421,0.25,"type_21, type_41",Overcast with rainallday.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-03-31
2012-04-01,1333213200,25.7,20.0,21.6,25.7,20.0,21.6,20.9,96.3,97.0,100.0,16.67,rain,0.0,0.0,,28.8,43.7,1013.2,100.0,15.2,,,,05:41:56,1333233716,17:57:04,1333277824,0.32,"type_21, type_41",Overcast with rainallday.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-01
2012-04-02,1333299600,28.2,20.2,23.5,32.5,20.2,23.7,21.5,89.1,45.9,100.0,12.5,rain,0.0,0.0,,10.8,102.2,1013.3,88.7,18.1,,,,05:41:18,1333320078,17:57:07,1333364227,0.35,"type_21, type_42",Variablecloud with rainallday.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-02
2012-04-03,1333386000,30.0,20.0,24.3,34.2,20.0,25.0,21.4,84.7,2.3,100.0,16.67,rain,0.0,0.0,,18.0,88.2,1015.2,59.9,19.4,,,,05:40:40,1333406440,17:57:10,1333450630,0.38,"type_21, type_42",Variablecloud with rainampm.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-03
2012-04-04,1333472400,30.7,20.2,25.1,35.7,20.2,26.1,21.3,80.3,0.4,100.0,12.5,rain,0.0,0.0,,7.2,120.2,1014.7,81.0,20.0,,,,05:40:02,1333492802,17:57:13,1333537033,0.41,"type_21, type_42",Variablecloud with rainpm.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-04
2012-04-05,1333558800,30.4,21.5,25.4,35.3,21.5,26.5,21.6,80.9,0.6,100.0,12.5,rain,0.0,0.0,,14.4,112.8,1013.3,82.4,20.0,,,,05:39:24,1333579164,17:57:16,1333623436,0.45,"type_21, type_42",Variablecloud with rainampm.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-05
2012-04-06,1333645200,29.5,20.5,25.1,34.4,20.5,26.0,21.5,81.7,0.3,100.0,4.17,rain,0.0,0.0,,18.0,115.0,1012.7,64.9,20.0,,,,05:38:47,1333665527,17:57:19,1333709839,0.48,"type_21, type_42",Variablecloud with rainpm.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-06
2012-04-07,1333731600,31.2,21.2,25.2,35.9,21.2,26.1,21.3,80.1,0.0,0.0,0.0,,0.0,0.0,,14.4,89.3,1012.6,71.2,20.0,,,,05:38:10,1333751890,17:57:23,1333796243,0.5,type_42,Variablecloud.,partly-cloudy-day,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-07
2012-04-08,1333818000,29.1,20.9,24.7,34.3,20.9,25.7,21.4,82.2,5.1,100.0,4.17,rain,0.0,0.0,,25.2,70.0,1012.8,63.1,18.8,,,,05:37:33,1333838253,17:57:26,1333882646,0.55,"type_21, type_42",Variablecloud with rainam.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-08
2012-04-09,1333904400,29.9,19.7,24.6,34.0,19.7,25.4,21.0,81.2,0.5,100.0,16.67,rain,0.0,0.0,,18.0,75.6,1012.8,64.7,20.0,,,,05:36:56,1333924616,17:57:30,1333969050,0.58,"type_21, type_42",Variablecloud with rainampm.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-09
2012-04-10,1333990800,29.2,19.5,24.2,34.8,19.5,24.9,21.1,83.3,1.7,100.0,8.33,rain,0.0,0.0,,21.6,78.0,1012.8,89.0,19.4,,,,05:36:20,1334010980,17:57:34,1334055454,0.62,"type_21, type_42",Variablecloud with rainampm.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-10
2012-04-11,1334077200,30.1,20.4,24.9,35.4,20.4,25.9,21.5,82.2,5.1,100.0,20.83,rain,0.0,0.0,,10.8,91.6,1011.3,62.9,19.4,,,,05:35:44,1334097344,17:57:38,1334141858,0.65,"type_21, type_42",Variablecloud with raindefinite.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-11
2012-04-12,1334163600,31.4,20.7,25.7,37.1,20.7,26.9,21.9,80.6,1.4,100.0,12.5,rain,0.0,0.0,,10.8,140.0,1010.3,65.5,18.7,,,,05:35:09,1334183709,17:57:43,1334228263,0.69,"type_21, type_42",Variablecloud with raindefinite.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-12
2012-04-13,1334250000,30.7,20.6,25.6,36.4,20.6,26.9,21.5,79.3,0.5,100.0,12.5,rain,0.0,0.0,,16.3,111.4,1010.8,77.2,19.3,,,,05:34:34,1334270074,17:57:47,1334314667,0.75,"type_21, type_42",Variablecloud with rainampm.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-13
2012-04-14,1334336400,31.3,21.5,25.9,36.0,21.5,27.1,21.7,78.9,0.2,100.0,4.17,rain,0.0,0.0,,18.0,113.9,1010.9,83.9,20.0,,,,05:33:59,1334356439,17:57:52,1334401072,0.76,"type_21, type_42",Variablecloud with rainpm.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-14
2012-04-15,1334422800,30.7,21.2,26.1,37.0,21.2,27.8,22.3,81.0,1.0,100.0,16.67,rain,0.0,0.0,,14.4,133.8,1010.5,80.1,19.4,,,,05:33:25,1334442805,17:57:57,1334487477,0.79,"type_21, type_42",Variablecloud with raindefinite.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-15
2012-04-16,1334509200,31.2,22.0,26.3,38.7,22.0,28.1,22.8,81.9,2.6,100.0,20.83,rain,0.0,0.0,,14.4,128.8,1009.4,88.3,19.4,,,,05:32:51,1334529171,17:58:03,1334573883,0.82,"type_21, type_42",Variablecloud with raindefinite.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-16
2012-04-17,1334595600,30.9,21.4,26.6,38.0,21.4,28.4,22.4,79.2,0.1,100.0,4.17,rain,0.0,0.0,,10.8,144.5,1008.5,74.5,20.0,,,,05:32:18,1334615538,17:58:08,1334660288,0.86,"type_21, type_42",Variablecloud with rainpm.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-17
2012-04-18,1334682000,30.7,22.7,26.7,36.1,22.7,28.5,22.4,78.4,0.6,100.0,16.67,rain,0.0,0.0,,18.0,168.9,1008.7,54.6,18.7,,,,05:31:45,1334701905,17:58:14,1334746694,0.89,"type_21, type_42",Variablecloud with rainallday.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-18
2012-04-19,1334768400,31.2,21.6,26.5,38.4,21.6,28.1,21.8,76.7,0.3,100.0,12.5,rain,0.0,0.0,,14.2,167.8,1009.1,64.0,18.7,,,,05:31:13,1334788273,17:58:20,1334833100,0.93,"type_21, type_42",Variablecloud with rainpm.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-19
2012-04-20,1334854800,31.2,21.9,26.7,36.2,21.9,28.3,21.9,76.1,0.3,100.0,12.5,rain,0.0,0.0,,18.0,140.7,1009.4,44.8,20.0,,,,05:30:41,1334874641,17:58:27,1334919507,0.96,"type_21, type_42",Variablecloud with rainampm.,rain,"48875099999,48877099999,remote",obs,"12.4,108.6",Asia/Ho_Chi_Minh,7.0,1,12.4,108.6,2012-04-20
